Date,Year,Month,Day,Hour,Demand,Nuclear,Solar PV,Wind,Hydro (on-flow),Combined Cycle GT,Cogeneration,Coal,Pumping Turbine,Pumping Consumption,Andorra Balance,France Balance,Morocco Balance,Portugal Balance,Balearic Interconnection,Solar Thermal,Fuel Oil,Natural Gas - Steam Turbine,Hybridization,Non-renewable Waste,Other Renewables,Battery Charging,Battery Discharge,Balearic HVDC Link,Total Interconnection Balance,PV + Wind
2025-08-13 12:00:00,2025,8,13,12,32107.367,6862.95,19616.525,2475.725,1068.975,3003.325,1821.15,0.0,0.0,-2012.5,-23.0,947.5,-810.0,-2542.8,-306.0,971.775,0.0,230.0,227.875,241.3,359.567,0.0,0.0,0.0,0.0,22092.25
2025-08-13 13:00:00,2025,8,13,13,33167.592,6861.2,19983.55,2658.292,1112.975,3297.375,1835.725,0.0,0.0,-2227.75,-23.9,1000.0,-810.0,-2347.6,-306.0,1014.825,0.0,230.0,237.4,241.3,360.2,0.0,0.0,0.0,0.0,22641.842
2025-08-13 14:00:00,2025,8,13,14,33735.275,6859.95,19941.95,3140.425,1452.95,3583.625,1840.925,0.0,0.0,-1973.275,-44.9,1000.0,-810.0,-2241.25,-306.0,1010.275,0.0,230.0,245.8,240.3,364.5,0.0,0.0,0.0,0.0,23082.375
2025-08-13 15:00:00,2025,8,13,15,33506.117,6858.7,18752.0,3293.125,1521.45,3640.75,1826.275,0.0,0.0,-1008.75,-45.4,749.525,-810.0,-1933.55,-306.0,938.4,0.0,230.0,233.95,250.3,365.342,0.0,0.0,0.0,0.0,22045.125
2025-08-13 16:00:00,2025,8,13,16,33428.575,6858.45,16976.6,3638.225,1739.85,3871.55,1848.8,0.0,0.0,-699.075,-44.4,311.15,-810.0,-1561.5,-306.0,941.425,0.0,230.0,206.7,259.6,367.2,0.0,0.0,0.0,0.0,20614.824999999997
2025-08-13 17:00:00,2025,8,13,17,33620.772,6857.7,15024.725,4092.477,2497.98,4474.625,1871.265,0.0,5.0,-483.0,-43.3,449.175,-810.0,-1591.075,-306.0,969.9,0.0,230.0,187.225,263.7,380.375,0.0,0.0,0.0,0.0,19117.202
2025-08-13 18:00:00,2025,8,13,18,33618.077,6857.25,12554.625,4587.61,3386.842,6073.5,1914.075,0.0,170.225,0.0,-25.0,-444.825,-810.0,-1791.95,-306.0,1177.425,0.0,230.0,173.725,267.2,378.375,0.0,0.0,0.0,0.0,17142.235
2025-08-13 19:00:00,2025,8,13,19,33663.435,6834.2,8693.55,5124.77,4903.177,7823.925,1975.655,0.0,899.525,-35.25,-24.7,-1813.85,-810.0,-960.05,-306.0,1446.075,0.0,230.0,133.175,268.6,405.633,0.0,0.0,0.0,0.0,13818.32
2025-08-13 20:00:00,2025,8,13,20,33750.4,6831.2,2433.3,5065.475,6462.45,9490.75,2011.025,0.0,1657.5,-39.0,-24.3,682.825,-810.0,-470.7,-306.0,1011.675,0.0,230.0,68.35,268.1,437.75,0.0,0.0,0.0,0.0,7498.775000000001
2025-08-13 21:00:00,2025,8,13,21,34348.3,6845.625,110.075,5044.7,6604.425,10246.9,2019.875,0.0,1606.525,0.0,-23.1,2600.0,-810.0,-534.725,-306.0,727.175,0.0,230.0,48.65,268.1,445.075,0.0,0.0,0.0,0.0,5154.775
2025-08-13 22:00:00,2025,8,13,22,32545.15,6849.85,7.05,5183.125,5941.35,9408.95,2032.75,0.0,1651.225,-91.25,-36.2,2600.0,-800.0,-1034.15,-306.0,643.2,0.0,230.0,54.975,267.7,442.575,0.0,0.0,0.0,0.0,5190.175
2025-08-13 23:00:00,2025,8,13,23,30368.9,6848.85,0.2,5196.75,5183.375,8748.375,2031.65,0.0,1383.175,-1.0,-31.0,2600.0,-800.0,-2071.225,-306.0,639.8,0.0,230.0,51.65,266.7,447.6,0.0,0.0,0.0,0.0,5196.95
2025-08-14 00:00:00,2025,8,14,0,28661.7,6851.2,0.1,4903.55,4309.2,8299.875,1990.125,0.0,436.25,0.0,-25.2,2900.0,-810.0,-1553.9,-306.0,604.8,0.0,230.0,44.65,271.45,440.6,0.0,0.0,0.0,0.0,4903.650000000001
2025-08-14 01:00:00,2025,8,14,1,26805.825,6853.2,0.1,4860.775,3654.175,7457.075,1993.35,0.0,937.65,0.0,-23.3,2899.95,-810.0,-2092.1,-286.0,577.225,0.0,230.0,39.4,270.3,444.025,0.0,0.0,0.0,0.0,4860.875
2025-08-14 02:00:00,2025,8,14,2,25407.6,6853.45,0.1,4730.375,3029.35,7304.425,1995.5,0.0,623.75,0.0,-22.4,2899.5,-750.0,-2207.95,-286.0,573.5,0.0,230.0,44.6,270.975,443.425,0.0,0.0,0.0,0.0,4730.475
2025-08-14 03:00:00,2025,8,14,3,24671.825,6844.2,0.1,4712.125,2797.4,6944.7,1995.4,0.0,131.0,-111.25,-21.8,2899.675,-500.0,-1742.2,-266.0,500.45,0.0,230.0,47.75,270.1,440.175,0.0,0.0,0.0,0.0,4712.225
2025-08-14 04:00:00,2025,8,14,4,24112.525,6854.2,0.1,4596.575,2729.725,6636.55,1996.9,0.0,131.0,-200.575,-21.8,2900.0,-560.0,-1995.75,-266.0,469.8,0.0,230.0,51.55,270.2,440.05,0.0,0.0,0.0,0.0,4596.675
2025-08-14 05:00:00,2025,8,14,5,23977.125,6858.45,0.1,4557.925,2638.95,6274.175,2005.475,0.0,131.75,-66.825,-22.0,2900.0,-560.0,-1915.5,-266.0,332.6,0.0,230.0,50.5,271.075,456.45,0.0,0.0,0.0,0.0,4558.025000000001
2025-08-14 06:00:00,2025,8,14,6,25669.275,6863.45,0.85,4696.05,3163.975,6667.175,2004.6,0.0,190.0,0.0,-15.1,2821.0,-560.0,-1131.15,-286.0,250.225,0.0,230.0,49.775,272.8,451.625,0.0,0.0,0.0,0.0,4696.900000000001
2025-08-14 07:00:00,2025,8,14,7,27073.575,6872.2,411.7,4799.0,3617.4,6858.55,2012.2,0.0,190.0,0.0,-17.7,2821.0,-180.0,-1005.15,-306.0,149.45,0.0,230.0,51.35,270.7,448.875,0.0,0.0,0.0,0.0,5210.7
2025-08-14 08:00:00,2025,8,14,8,28060.15,6872.35,5134.775,4562.925,2728.075,6020.825,2005.75,0.0,255.0,-47.5,-36.7,2465.4,-180.0,-2196.675,-306.0,70.0,0.0,230.0,93.6,268.95,444.375,0.0,0.0,0.0,0.0,9697.7
2025-08-14 09:00:00,2025,8,14,9,28857.483,6868.2,12650.8,3936.45,1781.625,3942.55,1951.275,0.0,213.833,-359.45,-40.0,-354.25,-200.0,-2639.05,-306.0,391.25,0.0,230.0,160.35,268.25,436.65,0.0,0.0,0.0,0.0,16587.25
2025-08-14 10:00:00,2025,8,14,10,29541.696,6870.7,17435.972,3385.699,1208.725,3594.5,1788.075,0.0,15.0,-1264.675,-42.1,-991.35,-510.0,-3183.975,-306.0,589.6,0.0,230.0,212.175,256.4,427.95,0.0,0.0,0.0,0.0,20821.671000000002
2025-08-14 11:00:00,2025,8,14,11,29862.85,6869.2,18032.2,3116.85,1132.975,3411.5,1754.575,0.0,0.0,-2763.25,-42.4,735.3,-810.0,-3541.075,-306.0,820.575,0.0,230.0,238.35,249.3,434.925,-0.175,-0.175,0.0,0.0,21149.05
2025-08-14 12:00:00,2025,8,14,12,30757.975,6868.175,18530.8,2777.4,1057.575,3275.55,1730.75,0.0,0.0,-3144.5,-44.4,1936.275,-820.0,-3340.0,-306.0,871.475,0.0,230.0,251.55,229.1,429.225,0.0,0.0,0.0,0.0,21308.2
2025-08-14 13:00:00,2025,8,14,13,31727.15,6867.0,18769.25,2903.35,988.3,3178.9,1725.2,0.0,0.0,-3170.0,-44.4,2399.375,-820.0,-3050.0,-306.0,893.075,0.0,230.0,241.025,226.3,422.375,-1.6,-1.6,0.0,0.0,21672.6
2025-08-14 14:00:00,2025,8,14,14,32398.15,6865.175,19245.675,3070.45,1035.625,3397.0,1724.375,0.0,0.0,-3258.25,-49.5,2394.375,-820.0,-2950.0,-306.0,874.225,0.0,230.0,242.575,231.6,420.85,-0.025,-0.025,0.0,0.0,22316.125
2025-08-14 15:00:00,2025,8,14,15,32309.667,6864.175,18514.325,3606.575,1141.6,3531.05,1746.5,0.0,0.0,-2518.0,-49.1,1794.175,-820.0,-3002.0,-306.0,873.325,0.0,230.0,237.85,241.6,423.592,0.0,0.0,0.0,0.0,22120.9
2025-08-14 16:00:00,2025,8,14,16,32404.275,6864.0,17969.925,3991.075,1212.875,4050.975,1746.8,0.0,0.0,-1486.0,-47.8,309.325,-820.0,-2713.325,-306.0,883.325,0.0,230.0,231.25,247.1,440.75,0.0,0.0,0.0,0.0,21961.0
2025-08-14 17:00:00,2025,8,14,17,32950.55,6863.5,17145.25,4062.45,1173.85,4447.825,1784.05,0.0,15.0,-449.1,-46.8,-1152.45,-820.0,-1903.65,-306.0,901.3,0.0,230.0,205.675,258.3,441.35,0.0,0.0,0.0,0.0,21207.7
2025-08-14 18:00:00,2025,8,14,18,33186.05,6863.175,14388.875,4226.175,2198.0,5708.8,1825.05,0.0,428.075,0.0,-41.8,-1578.775,-820.0,-1736.4,-306.0,1166.4,0.0,230.0,166.8,261.8,455.875,0.0,0.0,0.0,0.0,18615.05
2025-08-14 19:00:00,2025,8,14,19,33659.242,6839.35,9970.55,5126.475,3916.125,7876.667,1888.325,0.0,1192.15,-0.175,-41.5,-2364.75,-820.0,-593.15,-306.0,1270.0,0.0,230.0,113.65,258.7,477.825,0.0,0.0,0.0,0.0,15097.025
2025-08-14 20:00:00,2025,8,14,20,33716.525,6837.0,2932.775,5920.05,5710.025,9147.725,1970.65,0.0,1779.95,0.0,-41.6,951.05,-820.0,-290.95,-306.0,1079.425,0.0,230.0,56.175,258.2,502.05,0.0,0.0,0.0,0.0,8852.825
2025-08-14 21:00:00,2025,8,14,21,33802.625,6851.5,126.075,6404.5,5791.075,9663.8,1976.95,0.0,1930.675,0.0,-40.3,3051.85,-820.0,-758.5,-306.0,746.85,0.0,230.0,45.45,258.2,500.5,0.0,0.0,0.0,0.0,6530.575
2025-08-14 22:00:00,2025,8,14,22,31976.5,6855.75,6.85,6748.25,5085.825,8735.625,1984.6,0.0,1862.3,0.0,-37.1,2848.65,-810.0,-1558.275,-306.0,659.825,0.0,230.0,56.4,256.8,507.0,0.0,0.0,0.0,0.0,6755.1
2025-08-14 23:00:00,2025,8,14,23,29569.65,6854.75,9.625,6993.425,2921.425,8495.275,1972.875,0.0,1833.925,0.0,-34.1,2564.075,-810.0,-1650.375,-306.0,655.2,0.0,230.0,75.475,256.8,507.275,0.0,0.0,0.0,0.0,7003.05
2025-08-15 00:00:00,2025,8,15,0,27826.475,6843.5,4.525,6389.675,4087.675,6727.05,1922.975,0.0,737.075,0.0,-22.5,3005.175,-810.0,-1806.9,-306.0,565.9,0.0,230.0,81.825,255.8,520.7,0.0,0.0,0.0,0.0,6394.2
2025-08-15 01:00:00,2025,8,15,1,26321.625,6845.5,22.775,6266.525,2980.3,6108.725,1946.475,0.0,530.1,0.0,-21.0,3003.6,-810.0,-1441.775,-286.0,544.3,0.0,230.0,99.3,255.4,522.4,0.0,0.0,0.0,0.0,6289.299999999999
2025-08-15 02:00:00,2025,8,15,2,24870.7,6845.75,23.675,6080.525,2628.175,5266.6,1945.15,0.0,286.4,0.0,-22.8,2761.85,-670.0,-1324.725,-286.0,519.8,0.0,230.0,105.025,255.575,525.7,0.0,0.0,0.0,0.0,6104.2
2025-08-15 03:00:00,2025,8,15,3,23668.875,6834.5,0.1,5889.25,2268.45,4336.075,1937.075,0.0,286.4,0.0,-22.8,2881.7,-690.0,-1145.55,-266.0,519.4,0.0,230.0,105.25,255.0,525.025,0.0,0.0,0.0,0.0,5889.35
2025-08-15 04:00:00,2025,8,15,4,23102.425,6846.5,0.1,5602.325,2198.25,4151.175,1933.9,0.0,235.2,0.0,-22.6,2914.025,-750.0,-973.7,-266.0,514.5,0.0,230.0,105.35,255.175,528.225,0.0,0.0,0.0,0.0,5602.425
2025-08-15 05:00:00,2025,8,15,5,22665.6,6850.75,0.1,5234.55,2098.65,3772.4,1931.025,0.0,235.0,0.0,-23.0,2969.95,-530.0,-859.525,-266.0,445.85,0.0,230.0,93.575,255.2,527.075,0.0,0.0,0.0,0.0,5234.650000000001
2025-08-15 06:00:00,2025,8,15,6,22905.225,6853.75,0.55,4960.275,1984.125,4985.675,1910.35,0.0,235.0,0.0,-9.4,2636.0,-510.0,-904.125,-266.0,332.875,0.0,230.0,82.075,258.2,525.875,0.0,0.0,0.0,0.0,4960.825
2025-08-15 07:00:00,2025,8,15,7,23027.75,6864.5,409.175,4552.125,2212.55,4713.15,1910.025,0.0,275.175,-47.5,-13.5,2636.0,-200.0,-852.9,-286.0,220.9,0.0,230.0,74.275,257.3,522.475,0.0,0.0,0.0,0.0,4961.3
2025-08-15 08:00:00,2025,8,15,8,22641.9,6864.625,4949.35,4112.875,1793.225,3241.625,1846.35,0.0,80.0,-921.25,-17.2,2525.0,-560.0,-2007.6,-286.0,90.225,0.0,230.0,110.375,250.5,514.8,0.0,0.0,0.0,0.0,9062.225
2025-08-15 09:00:00,2025,8,15,9,23483.517,6861.5,12870.7,3454.65,1130.05,2227.2,1668.775,0.0,0.0,-2283.633,-20.6,-822.975,-810.0,-2610.575,-306.0,380.1,0.0,230.0,193.125,247.8,498.4,0.0,0.0,0.0,0.0,16325.35
2025-08-15 10:00:00,2025,8,15,10,24808.658,6838.75,18531.284,2943.602,916.1,2134.2,1383.743,0.0,0.0,-3854.925,-39.3,-2800.0,-800.0,-2548.4,-306.0,1059.404,0.0,230.0,247.2,237.7,460.3,0.0,0.0,0.0,0.0,21474.886
2025-08-15 11:00:00,2025,8,15,11,25186.178,6818.0,19142.66,2686.295,943.41,2061.85,1343.0,0.0,0.0,-3937.767,-41.0,-2773.475,-840.0,-2354.0,-306.0,1259.725,0.0,230.0,241.455,238.8,424.175,-0.95,-0.95,0.0,0.0,21828.955
2025-08-15 12:00:00,2025,8,15,12,26777.7,6823.5,19120.775,3041.15,1026.075,2244.6,1319.15,0.0,0.0,-3844.45,-43.2,-1951.65,-820.0,-1999.4,-306.0,1279.7,0.0,230.0,198.05,241.7,419.6,-1.9,-1.9,0.0,0.0,22161.925000000003
2025-08-15 13:00:00,2025,8,15,13,27481.55,6810.0,18747.45,2829.075,883.25,2138.675,1315.65,0.0,0.0,-4012.05,-44.3,-290.45,-820.0,-2171.275,-306.0,1307.625,0.0,230.0,202.35,244.5,420.1,-3.05,-3.05,0.0,0.0,21576.525
2025-08-15 14:00:00,2025,8,15,14,28356.5,6814.5,19393.05,2980.825,884.3,2231.2,1303.325,0.0,0.0,-3960.0,-42.9,-352.05,-820.0,-2153.575,-306.0,1286.325,0.0,230.0,206.7,245.0,417.7,-1.9,-1.9,0.0,0.0,22373.875
2025-08-15 15:00:00,2025,8,15,15,28556.4,6811.5,20367.05,3413.875,907.8,2600.55,1307.125,0.0,0.0,-3845.25,-24.6,-2190.75,-820.0,-2085.45,-306.0,1188.55,0.0,230.0,236.625,245.0,420.375,0.0,0.0,0.0,0.0,23780.925
2025-08-15 16:00:00,2025,8,15,16,28584.259,6810.75,19733.583,3590.35,951.55,2818.717,1379.6,0.0,0.0,-3518.0,-23.6,-2500.0,-820.0,-1826.15,-306.0,1210.692,0.0,230.0,234.825,243.15,474.792,0.0,0.0,0.0,0.0,23323.932999999997
2025-08-15 17:00:00,2025,8,15,17,29010.975,6813.25,18283.7,3679.875,1239.2,3725.7,1487.975,0.0,11.25,-2602.75,-23.2,-2268.8,-820.0,-1882.7,-306.0,1164.35,0.0,230.0,213.75,245.25,470.125,0.0,0.0,0.0,0.0,21963.575
2025-08-15 18:00:00,2025,8,15,18,29656.392,6824.25,15827.875,3885.725,2133.6,4421.0,1634.875,0.0,100.25,-1772.05,-25.7,-1546.6,-820.0,-2016.6,-306.0,1264.375,0.0,230.0,163.3,257.7,475.392,0.0,0.0,0.0,0.0,19713.6
2025-08-15 19:00:00,2025,8,15,19,30286.733,6826.0,9709.7,3954.825,3159.875,5871.925,1831.575,0.0,820.475,0.0,-42.2,-815.6,-820.0,-1260.275,-306.0,1495.725,0.0,230.0,97.775,270.5,512.433,0.0,0.0,0.0,0.0,13664.525000000001
2025-08-15 20:00:00,2025,8,15,20,30743.875,6823.0,2865.15,4261.4,4137.325,7520.65,1850.425,0.0,1699.275,0.0,-41.9,1952.8,-700.0,-114.125,-306.0,1068.125,0.0,230.0,44.175,273.55,530.025,0.0,0.0,0.0,0.0,7126.549999999999
2025-08-15 21:00:00,2025,8,15,21,31580.825,6838.5,121.0,4397.0,5305.3,8900.05,1847.2,0.0,2132.725,0.0,-39.0,2300.0,-820.0,205.025,-306.0,687.525,0.0,230.0,37.725,274.0,544.775,0.0,0.0,0.0,0.0,4518.0
2025-08-15 22:00:00,2025,8,15,22,30855.4,6842.75,48.325,4209.15,5102.75,8572.65,1854.7,0.0,2123.85,0.0,-34.0,2500.0,-810.0,70.8,-306.0,591.325,0.0,53.75,41.0,273.5,545.85,0.0,0.0,0.0,0.0,4257.474999999999
2025-08-15 23:00:00,2025,8,15,23,28951.208,6841.75,70.9,4058.85,4175.425,8288.4,1851.975,0.0,2021.725,0.0,-31.2,2489.35,-810.0,-320.225,-306.0,580.475,0.0,0.083,44.95,274.5,545.25,0.0,0.0,0.0,0.0,4129.75
2025-08-16 00:00:00,2025,8,16,0,27094.8,6837.5,0.1,3628.225,3909.275,9203.65,1792.65,0.0,1615.8,0.0,-36.5,2497.0,-810.0,-1744.0,-306.0,557.3,0.0,0.0,39.525,276.3,533.975,0.0,0.0,0.0,0.0,3628.325
2025-08-16 01:00:00,2025,8,16,1,25667.6,6841.5,0.15,3328.9,3389.525,8785.85,1760.625,0.0,1276.975,0.0,-34.1,2497.0,-810.0,-1807.75,-286.0,557.0,0.0,0.0,36.975,276.85,529.1,0.0,0.0,0.0,0.0,3329.05
2025-08-16 02:00:00,2025,8,16,2,24231.0,6845.75,2.85,2942.05,2921.025,8097.45,1762.0,0.0,916.4,0.0,-32.7,2497.0,-780.0,-1723.625,-285.2,556.7,0.0,0.0,31.025,276.875,528.4,0.0,0.0,0.0,0.0,2944.9
2025-08-16 03:00:00,2025,8,16,3,23241.625,6852.5,0.1,2491.55,2741.15,7647.45,1763.225,0.0,673.7,0.0,-31.9,2497.0,-640.0,-1741.325,-266.0,555.4,0.0,0.0,22.225,276.9,524.65,0.0,0.0,0.0,0.0,2491.65
2025-08-16 04:00:00,2025,8,16,4,22690.25,6852.5,0.1,2162.2,2730.55,7399.5,1764.875,0.0,606.475,0.0,-31.6,2300.0,-640.0,-1575.45,-266.0,516.0,0.0,0.0,15.5,276.95,528.65,0.0,0.0,0.0,0.0,2162.2999999999997
2025-08-16 05:00:00,2025,8,16,5,22542.016,6856.75,2.6,1793.066,2731.125,7540.5,1732.85,0.0,610.175,0.0,-31.5,2300.0,-640.0,-1341.9,-266.0,388.0,0.0,0.0,10.925,277.6,527.825,0.0,0.0,0.0,0.0,1795.666
2025-08-16 06:00:00,2025,8,16,6,22873.618,6857.75,14.675,1778.868,2919.45,7863.925,1734.65,0.0,688.25,0.0,-34.2,2300.0,-700.0,-1259.425,-266.0,312.0,0.0,0.0,8.85,277.8,527.025,0.0,0.0,0.0,0.0,1793.543
2025-08-16 07:00:00,2025,8,16,7,23146.7,6860.5,418.85,1529.15,3093.3,7774.4,1755.15,0.0,1132.25,0.0,-35.5,2300.0,-550.0,-1512.075,-286.0,179.075,0.0,0.0,11.6,277.4,523.6,0.0,0.0,0.0,0.0,1948.0
2025-08-16 08:00:00,2025,8,16,8,23680.925,6860.6,4821.1,1322.025,2807.225,5727.725,1754.075,0.0,670.0,0.0,-44.3,2300.0,-660.0,-1888.25,-306.0,103.125,0.0,0.0,59.35,268.125,523.625,0.0,0.0,0.0,0.0,6143.125
2025-08-16 09:00:00,2025,8,16,9,24861.975,6856.5,12792.975,1233.775,1398.225,3380.425,1531.025,0.0,0.0,-1040.25,-48.1,1809.725,-800.0,-2751.525,-306.0,498.95,0.0,0.0,140.9,249.925,515.425,0.0,0.0,0.0,0.0,14026.75
2025-08-16 10:00:00,2025,8,16,10,25975.817,6831.0,17818.575,1162.1,1003.025,2621.575,1256.975,0.0,0.0,-3235.733,-50.8,1758.075,-800.0,-3345.575,-306.0,815.775,0.0,0.0,208.0,241.0,497.825,0.0,0.0,0.0,0.0,18980.675
2025-08-16 11:00:00,2025,8,16,11,26446.6,6823.0,19206.875,1082.625,942.4,2507.15,1141.75,0.0,0.0,-3429.0,-51.7,1319.275,-840.0,-3574.0,-306.0,977.25,0.0,0.0,234.075,242.25,449.4,-3.75,-3.75,0.0,0.0,20289.5
2025-08-16 12:00:00,2025,8,16,12,27356.625,6817.5,19631.7,1241.95,883.175,2383.5,1146.225,0.0,0.0,-3776.75,-53.5,1591.225,-820.0,-3373.375,-306.0,1010.5,0.0,0.0,261.825,230.2,438.45,0.0,0.0,0.0,0.0,20873.65
2025-08-16 13:00:00,2025,8,16,13,28693.75,6822.0,20417.85,1659.25,990.85,2435.9,1146.175,0.0,0.0,-3780.0,-54.6,1642.775,-820.0,-3260.175,-306.0,1150.2,0.0,0.0,274.25,230.2,445.075,0.0,0.0,0.0,0.0,22077.1
2025-08-16 14:00:00,2025,8,16,14,29640.475,6820.5,20602.65,1943.6,995.3,2479.2,1143.4,0.0,0.0,-3563.75,-54.0,1825.375,-800.0,-3178.475,-306.0,1189.65,0.0,0.0,268.8,229.2,445.025,0.0,0.0,0.0,0.0,22546.25
2025-08-16 15:00:00,2025,8,16,15,29949.25,6815.5,20363.45,2358.125,937.925,2640.45,1143.8,0.0,0.0,-3331.5,-53.7,1515.425,-820.0,-3159.025,-306.0,1154.8,0.0,0.0,276.475,230.8,443.475,0.0,0.0,0.0,0.0,22721.575
2025-08-16 16:00:00,2025,8,16,16,29941.825,6817.125,19509.75,2724.45,973.325,2643.4,1149.625,0.0,0.0,-3372.75,-52.4,1611.025,-820.0,-2656.25,-306.0,1226.475,0.0,0.0,266.4,230.1,448.675,-1.125,-1.125,0.0,0.0,22234.2
2025-08-16 17:00:00,2025,8,16,17,30478.1,6812.5,17951.25,3219.9,1026.3,3304.525,1266.8,0.0,0.0,-2838.425,-51.7,2141.55,-820.0,-2585.875,-306.0,1339.9,0.0,0.0,244.15,230.7,492.525,0.0,0.0,0.0,0.0,21171.15
2025-08-16 18:00:00,2025,8,16,18,31331.608,6816.5,14592.4,3428.6,2107.4,4480.575,1511.175,0.0,242.25,-569.55,-50.8,964.9,-740.0,-2278.75,-306.0,1232.975,0.0,0.0,193.55,247.0,484.383,0.0,0.0,0.0,0.0,18021.0
2025-08-16 19:00:00,2025,8,16,19,32061.475,6819.0,8955.85,3742.625,3049.725,6491.75,1644.825,0.0,1649.0,-0.125,-45.8,1847.35,-580.0,-1703.875,-306.0,1427.45,0.0,0.0,126.275,259.4,509.025,0.0,0.0,0.0,0.0,12698.475
2025-08-16 20:00:00,2025,8,16,20,32781.108,6828.25,2504.25,3941.25,4168.85,10520.208,1682.775,0.0,2149.6,0.0,-46.0,2066.2,-600.0,175.25,-306.0,1036.7,0.0,0.0,71.05,265.7,523.025,0.0,0.0,0.0,0.0,6445.5
2025-08-16 21:00:00,2025,8,16,21,33397.075,6834.5,136.125,3987.6,5766.475,11651.35,1683.6,0.0,2087.1,0.0,-44.9,2680.25,-810.0,110.0,-306.0,689.55,0.0,0.0,49.625,263.4,518.4,0.0,0.0,0.0,0.0,4123.725
2025-08-16 22:00:00,2025,8,16,22,31941.45,6840.75,45.825,3476.375,5310.1,10437.55,1690.95,0.0,1978.55,0.0,-43.3,2682.0,-810.0,76.275,-306.0,639.975,0.0,0.0,44.075,264.9,513.425,0.0,0.0,0.0,0.0,3522.2
2025-08-16 23:00:00,2025,8,16,23,29571.325,6841.75,31.875,3217.175,4023.55,10425.075,1687.2,0.0,1914.1,0.0,-40.3,2638.15,-810.0,-746.35,-306.0,630.35,0.0,0.0,40.55,265.0,509.2,0.0,0.0,0.0,0.0,3249.05
2025-08-17 00:00:00,2025,8,17,0,27570.3,6844.9,1.45,2939.1,3949.9,9075.675,1665.175,0.0,1365.325,0.0,-22.6,2400.0,0.0,-1111.175,-306.0,618.45,0.0,0.0,43.575,263.2,493.325,0.0,0.0,0.0,0.0,2940.5499999999997
2025-08-17 01:00:00,2025,8,17,1,25843.05,6760.9,3.4,2613.25,3372.1,8419.6,1669.45,0.0,1558.75,0.0,-20.9,2400.0,0.0,-1481.675,-306.0,563.05,0.0,0.0,36.125,263.7,491.3,0.0,0.0,0.0,0.0,2616.65
2025-08-17 02:00:00,2025,8,17,2,24331.65,6575.15,5.15,2234.925,2985.55,7812.05,1672.65,0.0,1565.55,0.0,-19.8,2400.0,0.0,-1352.475,-286.0,455.125,0.0,0.0,25.225,263.375,495.175,0.0,0.0,0.0,0.0,2240.0750000000003
2025-08-17 03:00:00,2025,8,17,3,23434.375,6549.9,2.7,1697.2,2787.65,7810.325,1671.2,0.0,1301.825,0.0,-19.5,2400.0,0.0,-1359.625,-286.0,322.25,0.0,0.0,16.775,263.3,501.375,0.0,0.0,0.0,0.0,1699.9
2025-08-17 04:00:00,2025,8,17,4,22812.875,6555.9,0.1,1344.575,2602.05,7640.15,1671.6,0.0,1156.8,0.0,-19.0,2400.0,0.0,-1243.475,-286.0,247.875,0.0,0.0,15.575,263.375,488.35,0.0,0.0,0.0,0.0,1344.675
2025-08-17 05:00:00,2025,8,17,5,22469.425,6558.15,0.1,1200.3,2545.55,7599.975,1668.3,0.0,963.5,0.0,-18.9,2400.0,0.0,-1145.35,-286.0,103.9,0.0,0.0,17.35,263.5,499.05,0.0,0.0,0.0,0.0,1200.3999999999999
2025-08-17 06:00:00,2025,8,17,6,22503.225,6560.15,6.5,1214.0,2533.475,7717.175,1669.4,0.0,780.375,0.0,-19.4,2400.0,0.0,-1171.125,-286.0,87.6,0.0,0.0,21.475,263.6,501.0,0.0,0.0,0.0,0.0,1220.5
2025-08-17 07:00:00,2025,8,17,7,22354.75,6565.9,336.9,1293.15,2678.05,7341.05,1678.075,0.0,541.95,0.0,-19.9,2544.0,0.0,-1131.7,-286.0,50.675,0.0,0.0,22.625,263.5,501.475,0.0,0.0,0.0,0.0,1630.0500000000002
2025-08-17 08:00:00,2025,8,17,8,22553.892,6565.95,4274.85,1070.45,2502.375,5517.475,1686.1,0.0,277.775,-13.0,-22.3,2544.0,0.0,-1791.1,-306.0,43.6,0.0,0.0,63.05,262.7,490.467,0.0,0.0,0.0,0.0,5345.3
2025-08-17 09:00:00,2025,8,17,9,23278.808,6563.9,11506.1,932.45,1221.25,4092.733,1310.8,0.0,0.0,-1588.75,-25.6,2410.325,0.0,-2765.45,-306.0,381.55,0.0,0.0,141.925,254.95,473.625,0.0,0.0,0.0,0.0,12438.550000000001
2025-08-17 10:00:00,2025,8,17,10,24429.95,6563.4,16828.625,754.225,973.7,3776.0,1135.575,0.0,0.0,-3153.5,-28.1,505.675,0.0,-3160.25,-306.0,735.7,0.0,0.0,204.0,246.2,456.65,-1.95,-1.95,0.0,0.0,17582.85
2025-08-17 11:00:00,2025,8,17,11,25238.975,6559.9,18136.05,640.925,977.85,3341.075,1123.3,0.0,0.0,-3562.25,-29.5,542.925,0.0,-3343.8,-306.0,969.875,0.0,0.0,202.925,236.2,437.0,0.0,0.0,0.0,0.0,18776.975
2025-08-17 12:00:00,2025,8,17,12,26242.75,6554.0,19063.95,724.725,896.55,3114.55,1099.15,0.0,0.0,-3549.0,-30.3,335.8,0.0,-3296.5,-204.2,1072.65,0.0,0.0,217.85,235.2,433.325,0.0,0.0,0.0,0.0,19788.675
